,numero,año,escolaridad,experiencia,sindicalizado,etnia,casado,salud,sueldo,industria,ocupacion,lugar_residencia
2700,5851,1983,13,4,no,hisp,no,no,1.491691011,Construction,"Craftsmen, Foremen_and_kindred",NA
2701,5851,1984,13,5,no,hisp,no,no,1.864867941,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
2702,5851,1985,13,6,no,hisp,no,no,1.764589093,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
2703,5851,1986,13,7,no,hisp,no,no,1.813514401,Public_Administration,"Managers, Officials_and_Proprietors",NA
2704,5851,1987,13,8,no,hisp,no,no,1.952050703,Construction,Laborers_and_farmers,NA
2705,5857,1980,12,2,no,hisp,no,no,0.43465193,Business_and_Repair_Service,Operatives_and_kindred,NA
2706,5857,1981,12,3,no,hisp,no,no,1.770324189,Manufacturing,Operatives_and_kindred,rural_area
2707,5857,1982,12,4,no,hisp,no,no,1.813105687,Mining,Operatives_and_kindred,rural_area
2708,5857,1983,12,5,no,hisp,no,no,1.843193124,Public_Administration,Operatives_and_kindred,NA
2709,5857,1984,12,6,no,hisp,no,no,1.854396641,Public_Administration,Operatives_and_kindred,NA
2710,5857,1985,12,7,no,hisp,no,no,1.820028998,Public_Administration,Operatives_and_kindred,NA
2711,5857,1986,12,8,no,hisp,no,no,1.638656091,Public_Administration,"Craftsmen, Foremen_and_kindred",NA
2712,5857,1987,12,9,no,hisp,no,no,1.881586929,Public_Administration,Operatives_and_kindred,NA
2713,5859,1980,15,2,no,other,sí,no,1.222404032,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
2714,5859,1981,15,3,no,other,sí,no,2.322003179,Manufacturing,"Professional, Technical_and_kindred",south
2715,5859,1982,15,4,no,other,sí,no,1.870033605,Manufacturing,"Professional, Technical_and_kindred",south
2716,5859,1983,15,5,no,other,sí,no,1.124415685,Trade,Sales_Workers,south
2717,5859,1984,15,6,no,other,sí,no,1.363985074,Trade,Sales_Workers,south
2718,5859,1985,15,7,no,other,sí,no,1.811603057,Trade,"Managers, Officials_and_Proprietors",south
2719,5859,1986,15,8,no,other,sí,no,1.843591856,Trade,"Managers, Officials_and_Proprietors",south
2720,5859,1987,15,9,no,other,sí,no,1.781983411,Trade,"Managers, Officials_and_Proprietors",south
2721,6016,1980,12,2,no,hisp,no,no,1.856792465,Manufacturing,Operatives_and_kindred,south
2722,6016,1981,12,3,no,hisp,no,no,1.824611325,Manufacturing,Clerical_and_kindred,south
2723,6016,1982,12,4,no,hisp,no,no,1.887069649,Manufacturing,Laborers_and_farmers,south
2724,6016,1983,12,5,no,hisp,no,no,1.928350933,Manufacturing,Laborers_and_farmers,south
2725,6016,1984,12,6,no,hisp,no,no,2.088011492,Manufacturing,Laborers_and_farmers,south
2726,6016,1985,12,7,no,hisp,no,no,2.053643849,Manufacturing,Laborers_and_farmers,south
2727,6016,1986,12,8,no,hisp,no,no,2.113618994,Manufacturing,Laborers_and_farmers,south
2728,6016,1987,12,9,no,hisp,no,no,2.148760997,Manufacturing,Clerical_and_kindred,south
2729,6020,1980,10,4,no,black,no,no,0.676384044,Trade,Operatives_and_kindred,south
2730,6020,1981,10,5,no,black,no,no,0.540780884,Agricultural,Laborers_and_farmers,south
2731,6020,1982,10,6,no,black,no,no,0.195009712,Construction,Operatives_and_kindred,south
2732,6020,1983,10,7,no,black,no,no,0.382631365,Trade,Sales_Workers,south
2733,6020,1984,10,8,no,black,no,no,1.104257331,Trade,Operatives_and_kindred,south
2734,6020,1985,10,9,no,black,no,no,1.066374148,Trade,Operatives_and_kindred,south
2735,6020,1986,10,10,no,black,no,no,1.202443362,Trade,Operatives_and_kindred,south
2736,6020,1987,10,11,no,black,no,sí,1.046190495,Trade,Clerical_and_kindred,south
2737,6025,1980,10,3,no,black,no,no,0.774270472,Trade,Service_Workers,south
2738,6025,1981,10,4,no,black,no,no,0.28935013,Trade,Service_Workers,south
2739,6025,1982,10,5,no,black,no,no,0.906488927,Business_and_Repair_Service,Service_Workers,south
2740,6025,1983,10,6,sí,black,sí,no,0.339115728,Professional_and_Related Service,Service_Workers,south
2741,6025,1984,10,7,sí,black,sí,no,1.212542755,Professional_and_Related Service,Service_Workers,south
2742,6025,1985,10,8,sí,black,sí,no,1.50241478,Public_Administration,Service_Workers,south
2743,6025,1986,10,9,no,black,no,no,1.27709323,Transportation,Operatives_and_kindred,south
2744,6025,1987,10,10,sí,black,no,no,-0.191008714,Transportation,Operatives_and_kindred,south
2745,6056,1980,12,2,no,black,no,no,1.091324623,Trade,Clerical_and_kindred,south
2746,6056,1981,12,3,no,black,no,no,0.920204631,Trade,Clerical_and_kindred,south
2747,6056,1982,12,4,no,black,no,no,1.061894706,Trade,"Managers, Officials_and_Proprietors",south
2748,6056,1983,12,5,no,black,no,no,1.214584465,Trade,Clerical_and_kindred,south
2749,6056,1984,12,6,no,black,no,no,1.357123984,Trade,"Managers, Officials_and_Proprietors",south
2750,6056,1985,12,7,no,black,no,no,0.420655117,Trade,Sales_Workers,south
2751,6056,1986,12,8,no,black,no,no,1.268395902,Business_and_Repair_Service,Clerical_and_kindred,south
2752,6056,1987,12,9,no,black,no,no,1.380505344,Transportation,Clerical_and_kindred,south
2753,6094,1980,13,4,sí,black,no,no,1.761349386,Trade,"Managers, Officials_and_Proprietors",south
2754,6094,1981,13,5,no,black,no,no,1.912387457,Trade,"Managers, Officials_and_Proprietors",south
2755,6094,1982,13,6,no,black,no,no,1.459234406,Trade,Service_Workers,south
2756,6094,1983,13,7,no,black,sí,no,1.318136662,Trade,"Managers, Officials_and_Proprietors",south
2757,6094,1984,13,8,no,black,sí,no,1.306778851,Trade,"Managers, Officials_and_Proprietors",south
2758,6094,1985,13,9,sí,black,sí,no,1.684736337,Trade,Service_Workers,south
2759,6094,1986,13,10,no,black,sí,no,1.757560832,Trade,"Managers, Officials_and_Proprietors",south
2760,6094,1987,13,11,no,black,sí,no,1.534378932,Trade,"Managers, Officials_and_Proprietors",south
2761,6186,1980,12,2,no,black,no,no,1.190870356,Manufacturing,Operatives_and_kindred,south
2762,6186,1981,12,3,no,black,no,no,1.748939472,Transportation,"Craftsmen, Foremen_and_kindred",south
2763,6186,1982,12,4,no,black,sí,no,1.894471244,Manufacturing,Service_Workers,nothern_central
2764,6186,1983,12,5,no,black,sí,no,1.725410089,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
2765,6186,1984,12,6,no,black,sí,no,1.644806056,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
2766,6186,1985,12,7,no,black,sí,no,1.751641723,Transportation,"Professional, Technical_and_kindred",nothern_central
2767,6186,1986,12,8,no,black,sí,no,1.773293188,Transportation,"Craftsmen, Foremen_and_kindred",south
2768,6186,1987,12,9,no,black,sí,no,1.994610317,Transportation,"Professional, Technical_and_kindred",south
2769,6395,1980,9,7,no,black,no,no,1.328731198,Agricultural,Farm_Laborers_and_Foreman,NA
2770,6395,1981,9,8,no,black,sí,no,1.595333306,Manufacturing,Operatives_and_kindred,NA
2771,6395,1982,9,9,no,black,sí,no,1.762513901,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
2772,6395,1983,9,10,no,black,sí,no,1.85213991,Agricultural,Laborers_and_farmers,NA
2773,6395,1984,9,11,no,black,sí,no,1.920578548,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
2774,6395,1985,9,12,no,black,sí,no,1.966632472,Manufacturing,Operatives_and_kindred,NA
2775,6395,1986,9,13,no,black,sí,no,1.991016671,Manufacturing,Operatives_and_kindred,NA
2776,6395,1987,9,14,no,black,sí,no,1.973556908,Manufacturing,Operatives_and_kindred,NA
2777,6430,1980,11,5,no,black,no,no,1.258757567,Transportation,Operatives_and_kindred,nothern_central
2778,6430,1981,11,6,sí,black,no,no,1.418043059,Manufacturing,Operatives_and_kindred,nothern_central
2779,6430,1982,11,7,sí,black,no,no,1.179677741,Manufacturing,Operatives_and_kindred,nothern_central
2780,6430,1983,11,8,sí,black,no,no,1.720813604,Manufacturing,Operatives_and_kindred,nothern_central
2781,6430,1984,11,9,sí,black,no,no,1.450214407,Manufacturing,Service_Workers,nothern_central
2782,6430,1985,11,10,sí,black,no,no,1.440539376,Trade,Laborers_and_farmers,nothern_central
2783,6430,1986,11,11,sí,black,no,no,1.420471813,Manufacturing,Operatives_and_kindred,nothern_central
2784,6430,1987,11,12,sí,black,no,no,1.706928245,Manufacturing,Operatives_and_kindred,nothern_central
2785,6446,1980,11,2,sí,other,sí,no,1.630321123,Manufacturing,"Craftsmen, Foremen_and_kindred",south
2786,6446,1981,11,3,sí,other,sí,no,1.641973703,Manufacturing,"Craftsmen, Foremen_and_kindred",south
2787,6446,1982,11,4,sí,other,sí,no,1.649681371,Public_Administration,"Professional, Technical_and_kindred",south
2788,6446,1983,11,5,sí,other,sí,no,1.712831307,Manufacturing,"Professional, Technical_and_kindred",NA
2789,6446,1984,11,6,no,other,sí,no,1.9544801,Manufacturing,"Professional, Technical_and_kindred",NA
2790,6446,1985,11,7,sí,other,no,no,1.966632472,Public_Administration,"Professional, Technical_and_kindred",NA
2791,6446,1986,11,8,no,other,sí,no,2.16970846,Public_Administration,"Professional, Technical_and_kindred",NA
2792,6446,1987,11,9,sí,other,sí,no,2.074653025,Manufacturing,"Professional, Technical_and_kindred",NA
2793,6463,1980,5,7,no,other,no,no,1.228709585,Construction,"Craftsmen, Foremen_and_kindred",south
2794,6463,1981,5,8,no,other,no,no,1.542746538,Construction,Laborers_and_farmers,south
2795,6463,1982,5,9,no,other,no,no,0.820060952,Construction,Laborers_and_farmers,south
2796,6463,1983,5,10,no,other,sí,no,0.652773286,Construction,"Craftsmen, Foremen_and_kindred",NA
2797,6463,1984,5,11,no,other,sí,no,0.915291232,Construction,"Craftsmen, Foremen_and_kindred",NA
2798,6463,1985,5,12,no,other,sí,no,1.278431715,Construction,"Craftsmen, Foremen_and_kindred",NA
2799,6463,1986,5,13,no,other,sí,no,1.259203665,Construction,"Craftsmen, Foremen_and_kindred",NA
2800,6463,1987,5,14,no,other,sí,no,1.586433956,Construction,"Craftsmen, Foremen_and_kindred",NA
2801,6558,1980,15,2,sí,other,no,no,2.19094957,Manufacturing,"Managers, Officials_and_Proprietors",south
2802,6558,1981,15,3,no,other,no,no,2.020018121,Manufacturing,Sales_Workers,south
2803,6558,1982,15,4,no,other,sí,no,1.864072131,Manufacturing,Sales_Workers,south
2804,6558,1983,15,5,no,other,sí,no,1.897260346,Manufacturing,Clerical_and_kindred,south
2805,6558,1984,15,6,no,other,sí,no,2.001000115,Manufacturing,Clerical_and_kindred,south
2806,6558,1985,15,7,no,other,sí,no,2.094465843,Manufacturing,"Professional, Technical_and_kindred",south
2807,6558,1986,15,8,no,other,sí,no,2.151359322,Manufacturing,"Professional, Technical_and_kindred",south
2808,6558,1987,15,9,no,other,sí,no,2.148760997,Manufacturing,"Managers, Officials_and_Proprietors",south
2809,6559,1980,15,2,no,other,no,no,1.471381659,Construction,Clerical_and_kindred,NA
2810,6559,1981,15,3,no,other,sí,no,1.403838671,Transportation,"Craftsmen, Foremen_and_kindred",NA
2811,6559,1982,15,4,no,other,sí,no,1.402902098,Transportation,"Professional, Technical_and_kindred",NA
2812,6559,1983,15,5,no,other,sí,no,1.893410841,Manufacturing,"Professional, Technical_and_kindred",NA
2813,6559,1984,15,6,no,other,sí,no,1.999635548,Manufacturing,Clerical_and_kindred,NA
2814,6559,1985,15,7,no,other,sí,no,2.086433672,Manufacturing,"Professional, Technical_and_kindred",NA
2815,6559,1986,15,8,no,other,sí,no,2.151359322,Manufacturing,Operatives_and_kindred,NA
2816,6559,1987,15,9,no,other,sí,no,2.112393353,Manufacturing,Clerical_and_kindred,NA
2817,6561,1980,15,2,no,other,no,no,1.791285831,Transportation,"Professional, Technical_and_kindred",south
2818,6561,1981,15,3,no,other,no,no,2.005008947,Transportation,Clerical_and_kindred,south
2819,6561,1982,15,4,no,other,no,no,2.083545953,Transportation,"Professional, Technical_and_kindred",south
2820,6561,1983,15,5,no,other,no,no,2.188841953,Transportation,"Professional, Technical_and_kindred",south
2821,6561,1984,15,6,no,other,sí,no,2.226161831,Finance,"Managers, Officials_and_Proprietors",south
2822,6561,1985,15,7,no,other,sí,no,2.293535258,Finance,"Managers, Officials_and_Proprietors",south
2823,6561,1986,15,8,no,other,sí,no,2.28157061,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",south
2824,6561,1987,15,9,no,other,sí,no,2.494853832,Manufacturing,"Professional, Technical_and_kindred",south
2825,6574,1980,12,4,sí,black,no,no,1.401870964,Manufacturing,Operatives_and_kindred,nothern_central
2826,6574,1981,12,5,sí,black,no,no,1.241713132,Manufacturing,Operatives_and_kindred,nothern_central
2827,6574,1982,12,6,sí,black,no,no,1.218898455,Manufacturing,Operatives_and_kindred,nothern_central
2828,6574,1983,12,7,sí,black,no,no,1.437728016,Manufacturing,Operatives_and_kindred,nothern_central
2829,6574,1984,12,8,sí,black,no,no,1.271966176,Manufacturing,Operatives_and_kindred,nothern_central
2830,6574,1985,12,9,sí,black,no,no,0.821500168,Manufacturing,Operatives_and_kindred,nothern_central
2831,6574,1986,12,10,sí,black,no,no,1.292638441,Manufacturing,Operatives_and_kindred,nothern_central
2832,6574,1987,12,11,sí,black,sí,no,1.253672473,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
2833,6648,1980,12,2,sí,black,no,no,2.361800523,Manufacturing,Operatives_and_kindred,north_east
2834,6648,1981,12,3,no,black,no,no,1.96939813,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
2835,6648,1982,12,4,sí,black,no,no,2.11794738,Manufacturing,Operatives_and_kindred,north_east
2836,6648,1983,12,5,sí,black,no,no,2.088315582,Manufacturing,Operatives_and_kindred,north_east
2837,6648,1984,12,6,sí,black,no,no,2.522297039,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
2838,6648,1985,12,7,no,black,no,no,1.662939156,Manufacturing,Operatives_and_kindred,NA
2839,6648,1986,12,8,no,black,no,no,1.91869601,Manufacturing,Operatives_and_kindred,NA
2840,6648,1987,12,9,sí,black,no,no,1.503202779,Manufacturing,Operatives_and_kindred,NA
2841,6813,1980,12,3,sí,black,no,no,1.342639051,Professional_and_Related Service,Service_Workers,north_east
2842,6813,1981,12,4,no,black,no,no,1.347073648,Professional_and_Related Service,Service_Workers,north_east
2843,6813,1982,12,5,no,black,no,no,1.467359814,Professional_and_Related Service,Service_Workers,north_east
2844,6813,1983,12,6,sí,black,no,no,1.437728016,Professional_and_Related Service,Service_Workers,north_east
2845,6813,1984,12,7,sí,black,no,no,1.47490702,Professional_and_Related Service,Service_Workers,north_east
2846,6813,1985,12,8,sí,black,no,no,1.440539376,Professional_and_Related Service,Service_Workers,north_east
2847,6813,1986,12,9,sí,black,no,no,1.563572657,Professional_and_Related Service,Service_Workers,north_east
2848,6813,1987,12,10,sí,black,no,no,1.649769831,Professional_and_Related Service,Service_Workers,north_east
2849,6824,1980,12,4,sí,hisp,sí,no,1.041834213,Manufacturing,Clerical_and_kindred,north_east
2850,6824,1981,12,5,sí,hisp,sí,no,1.683545885,Manufacturing,Operatives_and_kindred,north_east
2851,6824,1982,12,6,sí,hisp,sí,no,1.467359814,Manufacturing,Laborers_and_farmers,north_east
2852,6824,1983,12,7,sí,hisp,sí,no,1.517770724,Manufacturing,Operatives_and_kindred,north_east
2853,6824,1984,12,8,sí,hisp,sí,no,1.549014992,Manufacturing,Laborers_and_farmers,north_east
2854,6824,1985,12,9,sí,hisp,sí,no,1.820028998,Manufacturing,Laborers_and_farmers,north_east
2855,6824,1986,12,10,sí,hisp,sí,no,1.851254729,Manufacturing,Operatives_and_kindred,north_east
2856,6824,1987,12,11,sí,hisp,no,no,1.861078925,Manufacturing,Laborers_and_farmers,north_east
2857,6888,1980,10,7,no,hisp,no,no,0.924751423,Business_and_Repair_Service,Service_Workers,north_east
2858,6888,1981,10,8,sí,hisp,no,no,0.989044726,Professional_and_Related Service,Service_Workers,north_east
2859,6888,1982,10,9,no,hisp,no,no,0.774212633,Manufacturing,Service_Workers,north_east
2860,6888,1983,10,10,no,hisp,no,no,1.049504715,Business_and_Repair_Service,Service_Workers,north_east
2861,6888,1984,10,11,no,hisp,no,no,1.529966797,Manufacturing,Service_Workers,north_east
2862,6888,1985,10,12,no,hisp,sí,no,1.708803363,Manufacturing,Service_Workers,north_east
2863,6888,1986,10,13,no,hisp,sí,no,1.727956513,Manufacturing,Service_Workers,north_east
2864,6888,1987,10,14,no,hisp,sí,no,1.701063125,Manufacturing,Service_Workers,north_east
2865,6942,1980,10,3,sí,hisp,no,no,1.311358939,Manufacturing,Service_Workers,north_east
2866,6942,1981,10,4,no,hisp,no,no,1.276543497,Business_and_Repair_Service,Clerical_and_kindred,north_east
2867,6942,1982,10,5,no,hisp,no,no,1.862113266,Business_and_Repair_Service,Clerical_and_kindred,north_east
2868,6942,1983,10,6,no,hisp,no,no,1.757596775,Manufacturing,Clerical_and_kindred,north_east
2869,6942,1984,10,7,no,hisp,no,no,1.720071566,Personal_Service,Clerical_and_kindred,north_east
2870,6942,1985,10,8,no,hisp,no,no,1.765961776,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",north_east
2871,6942,1986,10,9,no,hisp,no,no,1.927516714,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",north_east
2872,6942,1987,10,10,no,hisp,sí,no,1.952050703,Transportation,"Managers, Officials_and_Proprietors",north_east
2873,6954,1980,13,2,no,hisp,sí,no,1.860551022,Manufacturing,Operatives_and_kindred,north_east
2874,6954,1981,13,3,no,hisp,sí,no,2.048896776,Manufacturing,Operatives_and_kindred,north_east
2875,6954,1982,13,4,no,hisp,sí,no,1.99283489,Personal_Service,Laborers_and_farmers,north_east
2876,6954,1983,13,5,no,hisp,sí,no,1.874445668,Manufacturing,Operatives_and_kindred,north_east
2877,6954,1984,13,6,no,hisp,sí,no,1.203502545,Manufacturing,Operatives_and_kindred,north_east
2878,6954,1985,13,7,no,hisp,sí,no,1.619740805,Personal_Service,"Managers, Officials_and_Proprietors",north_east
2879,6954,1986,13,8,no,hisp,sí,no,2.07439828,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",north_east
2880,6954,1987,13,9,no,hisp,sí,no,1.772866346,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",north_east
2881,6955,1980,11,3,sí,hisp,no,sí,1.192349344,Trade,Service_Workers,north_east
2882,6955,1981,11,4,no,hisp,no,no,2.241362445,Trade,Service_Workers,north_east
2883,6955,1982,11,5,no,hisp,no,no,2.311621144,Manufacturing,Operatives_and_kindred,north_east
2884,6955,1983,11,6,sí,hisp,no,no,1.816002072,Manufacturing,Operatives_and_kindred,north_east
2885,6955,1984,11,7,no,hisp,no,no,1.53309321,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
2886,6955,1985,11,8,no,hisp,no,no,1.84689774,Manufacturing,Operatives_and_kindred,north_east
2887,6955,1986,11,9,no,hisp,no,no,1.977043459,Manufacturing,Operatives_and_kindred,north_east
2888,6955,1987,11,10,no,hisp,sí,no,1.765871589,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
2889,6964,1980,8,5,sí,black,no,no,1.37950657,Professional_and_Related Service,Clerical_and_kindred,north_east
2890,6964,1981,8,6,no,black,no,no,1.779336949,Professional_and_Related Service,Clerical_and_kindred,north_east
2891,6964,1982,8,7,no,black,no,no,1.223149095,Trade,"Craftsmen, Foremen_and_kindred",north_east
2892,6964,1983,8,8,no,black,no,no,1.255406459,Trade,"Craftsmen, Foremen_and_kindred",north_east
2893,6964,1984,8,9,no,black,no,no,1.544433082,Trade,"Craftsmen, Foremen_and_kindred",north_east
2894,6964,1985,8,10,no,black,no,no,1.301094844,Trade,"Craftsmen, Foremen_and_kindred",north_east
2895,6964,1986,8,11,no,black,sí,no,1.563572657,Trade,"Craftsmen, Foremen_and_kindred",north_east
