"fecha","precio","habitaciones","baños","area_m2_util","area_m2_construida","pisos","año_construida","codigo_postal"
2015-03-11,1.15e+08,2,1,74.3,1669,1,1942,98058
2014-10-09,6.4e+07,3,1,84.5,1032.8,1,1955,98003
2014-08-22,172500000,3,1,111.5,615.8,1,1952,98155
2015-04-27,331500000,4,2.5,331.7,580.3,2,2005,98075
2014-06-20,164975000,3,2.5,169.1,751.1,2,1983,98055
2014-08-11,523750000,3,2.25,272.2,650.8,3,1999,98117
2014-11-12,201150000,3,1.75,137.5,376.3,1,1926,98115
2014-05-07,2.46e+08,4,2.5,307,1501.7,1.5,1922,98133
2015-05-07,2.24e+08,4,2.5,207.2,464.5,1,2006,98059
2015-02-25,136500000,3,1,144.9,724.6,1,1955,98188
2014-10-03,167500000,3,1,95.7,668.9,1,1948,98126
2014-09-05,347500000,3,3.75,221.1,334.5,1.5,1927,98112
2015-05-03,139500000,3,1,93.8,734.2,1,1948,98155
2014-12-05,242500000,2,1.75,191.4,250.8,1,1929,98115
2014-08-12,191500000,4,2.5,220.2,982.9,2,1966,98055
2014-12-16,2.45e+08,4,2.5,208.3,3479.3,2,1995,98028
2014-11-19,1.2e+08,2,1.5,100.1,117.3,2,1990,98028
2015-02-24,142500000,2,1,82.7,673.5,1,1943,98125
2015-02-25,262475000,3,1.5,250.8,2279.7,2,1977,98019
2015-04-07,364500000,4,2.5,227.6,2515.9,2,1985,98052
2014-09-05,2.3e+08,3,1.75,131.9,766.4,1,1960,98007
2014-10-14,343750000,3,1.5,118.9,196.4,1.5,1904,98122
2014-08-14,5.84e+08,5,2.75,270.3,1404.5,1,1972,98006
2014-10-15,412500000,4,2.25,225.8,933.7,2,1979,98006
2014-07-29,157475000,2,2.5,172.8,590.8,2,2003,98038
2014-06-04,2.35e+08,3,2,167.2,1177,1,1956,98033
2014-08-18,2.5e+08,3,1.5,182.1,818.9,1,1958,98006
2014-11-17,156500000,3,1.5,144,674.5,1.5,1925,98166
2014-07-10,222500000,2,1,78,356.7,1,1926,98117
2014-08-28,1.5e+08,4,1.75,193.2,812.9,1,1967,98032
2014-10-14,309750000,4,2.5,205.3,471.7,1.5,1912,98126
2014-06-13,152500000,3,1.5,112.4,486.8,1,1983,98106
2015-04-01,4.37e+08,3,2.5,125.4,87.4,3,2007,98119
2015-03-13,238750000,3,2,172.8,478.1,2,1991,98029
2014-11-10,3.5e+08,3,2,180.2,418.1,1,1926,98107
2015-03-06,257500000,4,3.5,315.9,485.1,2,2005,98038
2014-10-16,2.95e+08,4,2.5,208.1,871.9,2,1991,98133
2014-07-01,102500000,3,1.75,108.7,765.4,1,1981,98042
2014-10-22,1.55e+08,3,3.25,290.8,864.2,2,1987,98023
2014-08-21,221250000,2,2.25,140.3,676.3,2,1987,98074
2014-11-06,539250000,4,3.5,347.5,3851.6,2,2000,98072
2014-08-25,2.65e+08,4,2.5,249.9,4330.1,2,1980,98038
2014-06-24,171750000,4,1.75,163.5,576.4,1,1950,98178
2015-04-23,167450000,4,1.75,202.5,377.7,1.5,1911,98118
2014-11-05,272150000,4,1.75,144.9,836.1,1,1969,98052
2014-05-26,1.85e+08,3,2.5,165.4,376.3,2,2001,98155
2014-05-24,122500000,3,1.75,117.1,641.8,1,1994,98038
2015-02-10,267500000,4,1.75,145.9,301.9,1.5,1928,98136
2015-04-06,1.01e+08,2,1,68.7,608.5,1,1946,98168
2014-11-18,2.45e+08,4,2.25,187.7,460.8,2,1938,98117
2014-12-16,325750000,4,1.5,139.4,285.7,2,1929,98103
2015-01-14,1.35e+08,4,2.5,155.1,748.4,1,1961,98168
2015-04-07,5.82e+08,3,3.5,336.3,749.9,2,1999,98006
2014-07-16,144500000,2,1.5,93.8,121.6,2,2007,98118
2015-04-17,1.2e+08,3,1.5,135.6,1254.5,1,1977,98010
2014-05-15,3.95e+08,3,1.75,166.3,568.3,1,1940,98199
2014-12-22,1.75e+08,3,2.25,163.5,893.8,2,1995,98019
2014-10-29,123475000,3,3.5,166.3,156.3,2,2006,98108
2015-01-05,2e+08,3,1,97.5,557.4,1,1952,98116
2015-02-25,266500000,4,2.5,240.6,594,2,2003,98028
2014-10-21,99200000,3,1,96.6,803.1,1,1962,98042
2014-10-29,247500000,4,2.5,377.2,794,2,2007,98038
2014-06-16,4.31e+08,4,2.5,296.4,1353.1,2,1990,98077
2014-08-19,4.35e+08,4,2.5,296.4,1353.1,2,1990,98077
2015-02-24,437500000,4,1.75,202.5,903.6,1,1966,98040
2014-09-03,158500000,6,3.5,197,542.6,2,1979,98055
2014-07-25,162500000,4,2.75,196,635.3,2,1991,98031
2014-09-20,307500000,2,1.5,112.4,464.5,1.5,1907,98117
2014-07-21,167475000,4,2.5,223.9,728.9,2,1992,98003
2014-08-21,387500000,3,2.5,183.9,725.3,2,1989,98033
2014-08-22,3e+08,4,2.5,220.2,848.7,1,1967,98006
2014-07-28,282500000,3,1.75,159.8,206.1,1.5,1931,98103
2014-10-28,146250000,2,1,69.7,466.9,1,1942,98126
2015-04-29,412500000,3,2.25,233.2,967.9,1,1968,98115
2015-04-15,247500000,3,2.5,239.4,14568.7,2,2000,98092
2014-05-20,262500000,3,1.5,143.1,443.4,2,1941,98126
2015-05-11,219300000,1,1,66.9,232.3,1,1910,98103
2014-08-14,253500000,3,2.25,168.2,757.9,1,1984,98074
2015-04-29,137950000,3,1.75,128.2,780.4,1,1967,98003
2014-06-17,5.85e+08,4,2.5,238.8,580.7,2,2000,98004
2014-12-09,137500000,4,1.75,157,557.4,1,1957,98178
2014-10-27,177500000,3,0.75,131.9,284.3,1,1923,98103
2015-01-26,116500000,4,2,197.9,889.9,1,1968,98001
2014-09-04,3.33e+08,3,2.5,278.7,464.5,1.5,1918,98144
2014-08-11,158750000,4,2.5,199.7,836.1,1,1979,98059
2014-07-22,2.1e+08,4,2,211.8,958.7,1,1989,98198
2015-03-12,1.45e+08,4,2,144.9,817.5,2,1942,98168
2014-06-03,1.6e+08,3,2,174.7,999.5,1,1952,98059
2015-03-23,3.25e+08,3,2.5,215.5,490.9,2,2004,98075
2014-07-14,162500000,3,1.75,93.8,666.2,1,1967,98034
2014-08-20,82500000,3,1,104.1,464.5,1,1917,98146
2014-08-07,2.5e+08,3,1.75,144.9,1504.5,1,1961,98005
2014-07-16,221500000,4,1.5,172.8,1133.1,1,1964,98034
2014-06-09,106700000,3,1.5,106.8,807,1,1963,98055
2014-10-02,2.4e+08,4,1.75,178.4,871.4,1,1964,98008
2015-01-15,137500000,4,2.25,231.3,672,1,1978,98023
2014-07-09,149940000,3,2.5,135.6,282.8,2,2000,98108
2014-05-27,249975000,3,3.5,169.1,139.4,2,2014,98144
2014-12-03,852500000,5,3,398.6,1588.6,1,1972,98040
2014-08-06,2.75e+08,4,2.75,207.2,878.9,1,1960,98027
2014-06-02,1.5e+08,4,2.5,192.3,694.5,2,2003,98092
2014-10-14,4.6e+08,3,1.75,230.4,371.6,1,1948,98122
2014-08-19,1.15e+09,4,3.25,381.8,1479.9,2,2001,98115
2014-07-24,3.1e+08,4,2.75,212.7,284.3,1.5,1928,98115
2014-08-11,126750000,3,1,113.3,1895.2,1,1959,98022
2014-05-20,4.89e+08,4,2.75,243.4,1279.9,1.5,1926,98144
2014-12-02,193750000,4,2.5,296.4,915.7,2,1979,98058
2014-06-24,162500000,3,1,79,641.6,1,1948,98155
2015-04-10,2.84e+08,3,2.5,161.7,121.5,3,2008,98116
2014-09-22,262500000,4,2.5,198.8,720.4,2,1996,98133
2014-06-04,2.8e+08,3,2.5,192.3,1180.6,2,1996,98056
2014-10-20,1.97e+08,3,2.5,156.1,378.6,2,2008,98053
2014-10-28,242475000,2,1,92.9,460.4,1,1916,98107
2014-11-05,647500000,3,2.75,310.3,1178.9,1,1956,98105
2014-07-29,157500000,3,2.5,117.1,257.1,2,1999,98059
2014-05-09,2.95e+08,4,2.25,225.8,3019,1,1993,98077
2014-11-26,5.3e+07,1,1,52,529.5,1,1947,98146
2014-11-18,375500000,3,2.5,314,885.2,2,1994,98059
2014-10-17,2.37e+08,2,1,102.2,325.2,1,1908,98115
2014-05-28,94500000,2,2,157.9,294.6,1,1927,98002
2014-10-24,220250000,3,2.5,148.6,294.7,2,2002,98053
2015-03-18,508500000,3,2.5,242,205.9,2,1979,98033
2015-05-11,294500000,2,2,171.9,433.6,1,2010,98053
2014-08-29,136500000,3,2.25,170,710.8,2,1986,98092
2014-06-20,4.75e+08,3,3.25,283.4,1755.1,1,1962,98198
2014-11-10,138850000,2,1.5,115.2,98,2,1967,98008
2014-11-24,149950000,3,2.25,195.1,758.4,2,1984,98001
2014-06-03,117500000,3,1,116.1,1449.6,1,1959,98056
2015-05-06,2.32e+08,2,2,114.3,445.9,2,1952,98133
2015-03-17,140500000,3,1.75,157,912.9,1,1988,98023
2014-11-07,1.6e+08,3,1,141.2,824,1.5,1951,98155
2014-06-20,1.41e+08,4,2,175.6,585.5,2,1997,98030
2015-02-20,372500000,4,1.75,184.9,826.8,1,1972,98006
2014-08-20,122500000,3,1.75,137.5,362.3,1,1980,98023
2014-10-20,1.25e+08,3,1.75,137.5,362.3,1,1980,98023
2014-09-22,2.35e+08,3,2.5,197,220.6,2,2005,98052
2014-10-15,108325000,3,3.5,137.5,100.1,2,2007,98109
2015-05-05,2.2e+08,3,1,116.1,781.5,1,1975,98052
2014-06-13,2.95e+08,4,2.5,186.7,740.6,2,1989,98029
2014-10-28,467500000,5,2.5,292.6,3277.9,1,1975,98005
2014-09-22,4.24e+08,3,3.5,279.6,531.1,2,2000,98007
2015-03-12,413750000,5,4.25,364.2,541,2,2000,98029
2014-05-20,562500000,6,3,267.6,296.5,2,1919,98103
2014-05-07,3.15e+08,2,2.25,236.9,526.1,1,2011,98056
2014-05-05,1.7e+08,5,1,104.1,838.2,1.5,1962,98034
2014-09-23,2.85e+08,4,2.75,291.7,1014.3,1,1968,98034
2014-12-09,1.375e+09,4,4,383.7,517.9,2,1993,98075
2015-01-02,257250000,4,2.5,277.8,893.2,1,1976,98003
2015-04-13,1.8e+08,2,1,104.1,1172.9,1,1940,98136
2014-12-17,114450000,4,1.5,145.9,815.2,1,1943,98166
2014-06-25,3.3e+08,3,2.75,205.3,371.6,2,2008,98053
2015-03-03,323500000,4,2.5,222,538.8,2,2000,98075
2014-06-10,1.83e+08,3,1.75,141.2,801.3,1,1976,98011
2014-07-18,1.77e+08,5,1.75,170,741.9,1,1962,98106
2014-05-19,4.25e+08,4,3.5,245.3,548.1,2,1937,98136
2014-05-24,248350000,3,2.5,161.7,537.2,2,1989,98029
2014-11-04,1.5e+08,3,2,144,771.1,1,1965,98055
2014-10-17,1.95e+08,3,1,96.6,750.2,1,1961,98033
2014-05-19,1.75e+08,3,2.25,152.4,668.9,2,1985,98007
2014-09-22,280500000,3,2.25,152.4,668.9,2,1985,98007
2014-07-30,237500000,3,1.75,117.1,935.1,1,1954,98006
2014-10-16,137500000,3,1.5,108.7,109.1,2,2007,98126
2014-10-28,1.45e+08,3,1.75,147.7,1254.2,1,1980,98038
2015-02-11,99500000,3,2.5,162.6,624.8,1,1993,98038
2015-03-24,139950000,4,2.5,164.4,403,2,2001,98042
2015-05-05,827500000,4,2.25,327.9,511,2,1940,98105
2015-04-13,202500000,3,2.5,200.7,947.6,1,1978,98133
2015-01-27,307500000,4,2.25,219.3,1473.4,1,1977,98074
2014-10-02,1.34e+08,3,1.75,183.9,1165.3,1,1978,98023
2014-08-25,225500000,4,1.5,150.5,505.8,1.5,1955,98125
2014-12-15,4.25e+08,2,2.75,250.8,915.5,1,2012,98053
2014-09-21,5.9e+08,5,2.25,303.8,1537.8,2,1968,98040
2014-05-16,122500000,2,1,80.8,571.4,1,1941,98106
2014-06-26,2.25e+08,2,1.75,78,310.3,1,1912,98107
2015-04-09,185175000,3,3.5,124.5,108.5,2,2002,98133
2014-07-29,271500000,3,2.5,143.1,116.7,3,2004,98103
2015-01-27,132500000,2,2,153.3,833.8,1,1942,98146
2015-03-25,248500000,3,2.5,244.3,428.4,2,2001,98065
2015-04-12,209500000,4,2.25,174.7,903.7,1,1979,98028
2014-07-24,272900000,4,2.5,183.9,418.1,2,1989,98029
2015-04-03,201500000,3,1,139.4,996.8,1,1977,98053
2014-11-10,97500000,3,2,114.3,765.1,1.5,1959,98168
2014-12-11,562500000,4,2.5,234.1,241.5,2,1925,98119
2014-09-29,127500000,5,1.75,183,829.2,1,1977,98002
2014-06-27,2.5e+08,2,1.5,141.2,746.9,1,1951,98125
2014-05-05,427500000,4,2.75,241.5,500.7,1,1960,98199
2015-01-07,1.95e+08,4,2,212.7,854.7,1.5,1920,98166
2015-03-24,169500000,3,2,183.9,786.9,1,1956,98198
2015-03-06,662500000,4,3.5,201.6,341.1,2,1905,98115
2015-02-17,214950000,4,1.5,169.1,1664.6,1,1962,98056
2014-09-25,185450000,3,1.5,111.5,795.2,1,1975,98011
2015-04-29,228750000,3,1,112.4,709.4,1,1952,98118
2015-02-27,249500000,4,2.5,183,241.6,2,1999,98144
2015-02-12,112500000,2,1,96.6,1068.4,1,1947,98003
2014-09-15,307500000,3,1.75,178.4,371.6,1,1950,98102
2015-01-13,227500000,2,1.5,94.8,106.5,3,2001,98115
2014-05-14,2.29e+08,3,1,154.2,696.8,1,1940,98125
2014-10-30,2.9e+08,3,2.25,155.1,689,1,1974,98005
2014-05-14,4.83e+08,5,4.5,354,745,2,2008,98074
2014-10-07,1.2e+08,4,1.75,187.7,959.9,1,1954,98168
2015-03-31,114525000,1,1,39,306.4,1,1949,98136
2015-02-23,164250000,3,2.25,129.1,130.7,3,2004,98125
2015-01-21,159500000,3,1.5,186.7,938.3,1,1964,98168
2014-05-02,3.25e+08,4,2,169.1,464.5,1.5,1945,98115
2015-02-17,199250000,3,2.5,151.4,183.1,2,1996,98177
2014-06-20,1.25e+08,1,1,74.3,1514.9,1,1931,98168
2014-06-26,407500000,3,2,210.9,1113.8,1,1968,98040
2015-03-16,532500000,3,2.75,212.7,464.7,2,1995,98033
2014-10-01,2.55e+08,3,2.25,255.5,20396.1,2,1981,98014
2014-11-14,7.8e+07,2,1.75,54.8,570.2,1,1947,98118
2014-05-22,127250000,4,2.75,238.8,674.8,2,1998,98092
2014-07-21,3.8e+08,3,2.5,190.5,1395.4,1,1960,98177
2015-05-06,1.05e+08,3,2.5,149.6,625.4,2,1994,98030
2014-08-25,174975000,3,2.5,198.8,716.7,2,1991,98198
2015-04-02,3.38e+08,3,2,160.7,630.3,2.5,1942,98199
2015-01-02,237500000,4,3.5,226.7,283.5,2,2006,98108
2014-06-30,4.4e+08,4,2.75,299.1,408,1.5,1931,98105
2014-09-03,604500000,4,3.25,402.3,2430.5,2,1997,98074
2014-12-12,2.1e+08,3,1.5,165.4,464.5,1,1958,98118
2014-05-23,303500000,3,1,114.3,753.8,1,1951,98004
2014-11-24,237500000,4,1.75,200.7,1791.4,2,1981,98011
2014-10-22,197500000,2,1.75,130.1,232.3,1,1916,98116
2015-02-20,3.25e+08,4,1.75,176.5,971.2,1,1954,98004
2015-03-31,312500000,5,2.75,270.3,7931.8,1,1966,98027
2014-07-29,424500000,3,3,275,3916.7,2,1995,98052
2014-06-10,214975000,3,1.5,186.7,880.7,1,1951,98125
2014-10-28,412500000,3,2.5,349.3,488.7,2,2002,98029
2014-08-29,252500000,2,1,94.8,464.5,1,1916,98117
2014-05-12,132500000,2,1,119.8,262.7,2,2008,98053
2014-06-25,141500000,3,1,82.7,780.4,1,1954,98056
2015-04-07,2.8e+08,3,2.75,150.5,696.8,1,1979,98074
2014-11-13,382500000,4,2.5,312.2,1266.8,2,1987,98074
2014-07-22,3.05e+08,5,2.75,272.2,2918.2,1,1975,98006
2014-09-03,294500000,3,2.5,273.1,445.8,1,1996,98033
2014-06-18,96250000,3,1,100.3,797.1,1.5,1900,98168
2015-01-09,1.6e+09,3,3.25,423.6,1241.5,1,1995,98004
2015-02-13,2.75e+08,3,1,93.8,568.6,1,1940,98115
2014-10-14,2.3e+08,2,1.5,166.3,349.3,1.5,1928,98117
2014-07-03,132250000,4,2.25,191.4,1057.7,1,1962,98023
2015-04-27,169500000,3,1,106.8,231.9,1,1947,98126
2014-11-12,4.75e+08,4,3.5,374.4,390.2,3,1992,98199
2014-08-22,338750000,3,1.75,187.7,902.8,1,1956,98040
2014-12-05,3.45e+08,4,2.5,254.6,754.4,2,1999,98074
2014-05-09,1.56e+08,4,2.25,179.3,692.3,1,1984,98031
2014-10-22,4.2e+08,5,1.75,232.3,1079.3,1,1966,98040
2014-07-01,178750000,3,3.5,193.2,473.8,2,2004,98038
2015-04-27,337500000,3,1.5,135.6,602,1,1940,98117
2014-10-21,257500000,3,2.75,305.7,1062.9,2,1988,98023
2014-06-23,245617000,4,2.5,143.1,172.8,2,2014,98029
2015-03-19,1.45e+08,3,2,121.7,582,1,1988,98038
2014-08-21,2.45e+08,4,2.5,197,726.5,1,1975,98052
2015-04-28,4.05e+08,4,2,271.3,968.4,1,1964,98005
2015-02-20,1.26e+08,3,1.5,106.8,1226.3,1,1956,98166
2015-04-10,149999500,3,2.5,221.1,902.9,2,2001,98001
2015-03-09,2e+08,3,2.75,206.2,464.5,2,1993,98108
2014-12-29,2.65e+08,5,2,280.6,557.4,1.5,1925,98126
2014-09-11,178500000,3,2,228.5,5005.8,1,1955,98198
2015-03-10,182500000,3,1.75,169.1,516.1,1,1939,98103
2015-02-03,4.02e+08,4,2.5,243.4,470.1,2,2005,98116
2014-09-04,404125000,3,2,162.6,245.3,1,1914,98119
2015-05-14,1.8e+08,4,2.5,187.7,677.2,2,1994,98031
2014-10-23,1.2e+08,3,1.75,115.2,1017.8,1,1987,98042
2014-07-22,167500000,2,2,128.2,542.6,1,1988,98011
2014-08-29,1.9e+08,3,1.75,178.4,815.2,1,1953,98166
2014-05-15,1.75e+08,3,1.75,156.1,23269.4,1,1940,98019
2014-09-25,9.7e+07,3,1,130.1,739,1,1964,98055
2015-03-25,1.55e+08,3,1,115.2,668.3,1,1936,98011
2015-02-09,157500000,3,1.75,131,1406,1,1980,98014
2014-12-08,129475000,3,1.75,133.8,747.9,1,1985,98023
2014-06-17,239500000,2,2.25,114.3,86.6,2,2004,98112
2014-11-10,2.55e+08,5,1.5,144,905.8,1,1966,98033
2014-07-09,2e+08,3,2,163.5,638.7,1,1967,98072
2015-04-01,7.25e+08,4,3.5,464.5,3531.4,2,2004,98029
2014-10-29,3.4e+08,5,2,198.8,464.5,1.5,1913,98122
2014-05-08,8.75e+08,6,3,326.1,535.1,2.5,1906,98112
2014-08-04,167500000,3,1.75,186.7,874.9,1,1967,98030
2014-06-23,2.3e+08,5,2.5,314.9,906.7,1,1978,98058
2014-05-02,2.2e+08,4,2.25,200.7,754.3,1,1966,98006
2015-03-26,206125000,2,2,120.8,277.1,1,2006,98053
2014-11-20,92500000,3,1.5,118.9,374.5,2,1985,98002
2015-04-07,143250000,3,2,170.9,756.2,1,1975,98003
2015-05-02,2.11e+08,4,2.5,297.3,621.6,2,2002,98038
2015-03-19,2.04e+08,3,2.25,260.1,3285.2,2,1985,98042
2014-10-27,153250000,2,1,129.1,1856.9,1,1949,98198
2015-04-13,179950000,4,2.5,241.5,482,2,2005,98038
2014-07-09,2.8e+08,3,2.5,182.1,562.8,2,2002,98053
2014-08-27,129937500,3,1,116.1,1979.1,1,1970,98053
2014-11-05,192500000,3,1,116.1,1979.1,1,1970,98053
2014-10-07,9.4e+07,1,1,51.1,1518.5,1,1945,98106
2014-06-15,5.71e+08,4,3.25,232.3,538.9,1.5,1926,98112
2014-10-10,127500000,3,1,116.1,937.8,1,1927,98045
2014-07-30,592500000,4,2.75,280.6,801,2,1976,98004
2014-05-29,317600000,4,1.75,152.4,393.9,1,1921,98117
2015-04-28,177500000,3,1.75,173.7,766.4,2,1956,98188
2015-01-30,2.72e+08,3,2.5,163.5,163,3.5,1998,98105
2015-04-22,2.01e+08,3,1.5,122.6,292.2,2,1998,98144
2014-12-26,287500000,4,1.5,132.9,386.8,1.5,1910,98199
2014-07-24,1.08e+08,3,1.75,146.8,901.6,1,1977,98042
2014-06-17,6e+08,4,3.5,387.4,905.6,2,2004,98059
2014-05-22,4.25e+08,4,3.25,287.1,626.5,2,1923,98177
2014-05-16,1.19e+08,3,2,94.8,111.9,2,2004,98126
2015-04-13,312500000,4,1.75,202.5,411.7,1.5,1912,98112
2014-07-01,5.55e+08,5,3.25,311.2,371.6,2,1997,98105
2014-05-28,4.1e+08,3,2.5,233.2,511.2,2,1995,98136
2014-12-01,177500000,3,2.5,174.7,491.5,1,1974,98108
2015-03-03,247500000,4,1.5,168.2,743,1,1960,98125
2015-03-02,6.5e+08,5,2.5,387.4,3094.6,2,1991,98006
2014-05-05,199375000,3,2.5,207.2,371.6,2,1954,98144
2014-07-16,417500000,4,2.5,339.1,723.2,2,2006,98052
2014-10-02,352500000,6,2.75,262.9,982.8,1,1967,98005
2015-05-04,312500000,4,1.5,197,464.5,2,1900,98122
2015-02-11,2.75e+08,4,2.5,194.2,643.4,2,1990,98074
2014-05-29,2.7e+08,3,1.5,241.5,472.4,1,1940,98126
2014-06-04,259500000,2,1,77.1,262,1,1920,98103
2015-01-28,155500000,4,2.5,183.5,811.4,2,1996,98038
2015-04-06,152500000,4,2.5,176.5,650.3,1,1968,98023
2014-07-03,197500000,4,2.75,245.3,3258.1,1.5,1963,98058
2014-11-07,137500000,4,1.5,149.6,643.2,1,1969,98198
2014-08-07,2.25e+08,3,3.25,164.4,173.1,2,2003,98029
2014-09-11,1.62e+08,2,1,99.4,557.4,1,1955,98133
2015-04-15,1397500000,5,3.25,426.4,1188.5,2,1928,98199
2014-07-16,282500000,4,1,143.1,227.8,1.5,1906,98103
2014-07-07,186500000,4,1.75,147.7,735.8,2,1960,98133
2014-07-08,306500000,2,2,108.7,175.6,1.5,1927,98119
2014-11-07,3.07e+08,4,2.25,267.6,928.7,1,1981,98072
2015-05-05,297500000,4,1.75,233.2,835.1,1,1964,98006
2014-08-21,2.2e+08,2,1,118.9,1122.8,1,1983,98074
2015-03-17,212500000,3,1.5,145.9,1153.1,1,1954,98166
2014-09-25,203500000,2,1,68.7,592.7,1,1912,98115
2014-08-25,2.36e+08,3,1.5,161.7,839.7,1,1955,98007
2014-06-17,2.36e+08,3,2.5,109.6,117.2,3,2010,98119
2014-10-22,6.25e+08,5,2.75,275,2629.2,1,1959,98177
2014-07-08,2.06e+08,3,1.75,174.7,534.4,1,1945,98126
2015-04-06,358500000,3,1,106.8,464.5,1,1959,98117
2014-08-12,212500000,3,1,122.6,657.4,1,1959,98008
2014-08-19,149999500,4,2,152.4,668.9,1,1944,98166
2015-05-07,1.27e+08,3,2,136.6,714.8,1,1992,98038
2015-02-12,89250000,3,1,83.6,976.5,1,1961,98001
2014-11-21,4e+08,3,1.75,140.3,334.5,1,1910,98119
2014-09-11,2.1e+08,3,1,133.8,522.4,1,1922,98115
2015-03-12,159950000,2,1,128.2,859.4,1,1940,98028
2015-03-02,1.75e+08,2,1.5,106.8,701.6,1,1944,98125
2014-05-28,4.84e+08,6,2.75,335.4,1633.2,1,1959,98075
2015-02-25,245500000,3,2,116.1,121.3,3,2000,98107
2015-04-21,4.74e+08,3,2.5,326.1,912.7,2,2002,98075
2014-09-24,4.5e+08,3,2.5,210,889.7,2,1925,98117
2015-03-09,1.35e+08,3,1.75,263.8,910.4,1,1977,98042
2014-06-17,9.9e+07,3,1.5,132.9,682.6,1,1980,98023
2014-11-21,1.25e+08,2,1,131.9,1965.6,1,1953,98166
2014-07-30,307500000,4,2.5,197,345.6,2,2004,98029
2014-09-16,2.75e+08,3,2.5,193.2,719.9,2,1988,98029
2014-10-17,9.5e+07,2,2.5,127.3,319.4,2,1987,98188
2014-10-07,314500000,4,2.25,176.5,1037.8,1,1984,98006
2014-10-07,2.17e+08,3,1.75,154.2,771.2,1,1955,98028
2014-10-08,207942500,3,1,121.7,386.8,1,1964,98126
2014-06-02,2.75e+08,3,2.5,170.9,282,1,1926,98105
2015-01-21,1.36e+08,1,0.75,96.6,560.6,1,1991,98178
2014-06-27,332500000,3,2.5,242.5,3251.6,2,1988,98072
2014-10-09,2.55e+08,3,2,184.9,687.9,1,1971,98006
2014-09-04,2.65e+08,3,2,286.1,1644.4,1,1965,98166
2014-10-20,177500000,3,1,111.5,1486.4,1,1970,98072
2015-02-23,127500000,4,1,116.1,845.6,1,1955,98148
2014-07-24,3.95e+08,4,2.75,245.3,836.1,2,1990,98052
2014-12-02,347500000,5,1.75,166.3,867.2,2,1952,98004
2014-11-07,127500000,2,2,105.9,780.4,1,1954,98148
2014-07-23,2.05e+08,3,2.25,166.3,538.3,1.5,1985,98072
2014-06-25,3.25e+08,4,2.75,177.4,1535.9,1,1940,98117
2015-03-18,337500000,4,1.75,142.1,335.8,1.5,1913,98103
2014-07-01,166444000,2,2.5,97.5,95.6,2,2007,98122
2015-02-20,1.5e+08,3,1.75,160.7,641,1,1976,98031
2014-08-01,1.6e+08,4,1.5,102.2,1098.5,1,1954,98006
2015-05-08,171250000,5,2.25,195.1,996.5,1,1963,98059
2015-03-20,376437500,4,2.5,260.1,6717.7,2,1992,98072
2014-06-30,8.65e+08,5,3.5,464.5,2465.6,2,2008,98040
2014-08-14,127500000,1,0.5,81.8,152.5,1,1910,98126
2014-11-03,1.22e+08,3,2.5,136.6,867.4,2,1991,98155
2015-04-01,7.1e+08,5,3.25,367,1062.6,2,2006,98033
2014-11-10,1.09e+08,3,1,91,1190.3,1,1956,98168
2014-12-03,179500000,4,1,202.5,986.4,1.5,1950,98155
2014-10-27,4.2e+08,4,2.75,282.4,1259.7,2,2003,98059
2014-05-07,4.5e+08,5,3.75,383.7,21003.1,2,1985,98077
2014-10-09,102500000,4,1.75,171.9,6070.3,1.5,1972,98042
2015-01-21,102500000,3,2.5,148.6,677.7,2,1993,98042
2015-04-08,2.5e+08,2,1.5,192.3,504.6,2,1951,98108
2015-01-09,2.55e+08,4,2.5,295.4,502.1,2,2001,98059
2014-06-20,567500000,6,4.25,641,22734.9,2,2002,98077
2015-04-30,772500000,4,2.25,245.3,278.7,2,1908,98109
2014-07-21,1.05e+08,3,1.5,178.4,5668.4,1,1953,98038
2014-12-09,298750000,3,1.75,188.6,3025.4,1,1981,98052
2014-10-29,2e+08,2,1,105.9,9432.3,1.5,1932,98092
2014-08-21,2.06e+08,3,1,154.2,649.6,1,1952,98155
2015-03-25,149975000,2,1.5,129.1,163.1,3,2005,98133
2015-04-23,540500000,4,3,231.3,401.8,1.5,1922,98105
2014-11-18,211250000,4,2.5,236.9,819.8,2,1990,98031
2014-07-14,2.05e+08,3,2,118,950.1,1,1968,98033
2014-05-28,7e+08,4,3.25,276.9,650.3,2,1900,98144
2014-07-15,122500000,3,2,136.6,743.2,1,1974,98023
2014-07-02,3.6e+08,4,3,329.8,1145.2,1.5,1990,98011
2014-10-24,157500000,2,1,72.5,668.9,1,1935,98118
2015-02-24,95975000,2,2.5,129.1,121,2,1987,98003
2014-09-23,227500000,4,2.5,226.7,464.6,2,2005,98056
2014-05-16,261500000,3,1.5,117.1,291.3,1.5,1931,98116
2014-10-24,1.25e+08,3,2.25,152.4,410.6,2,1918,98002
2015-01-13,1.47e+08,3,3,155.1,382.8,1.5,1929,98055
2014-10-10,2.45e+08,3,2.25,221.1,557.4,1,1961,98115
2014-09-16,1.55e+08,4,1,95.7,534.2,1,1971,98126
2014-07-21,132500000,3,1.5,144.9,974.5,1,1961,98022
2014-08-11,2.01e+08,4,1.75,152.4,975.5,1,1968,98052
2014-05-09,352500000,2,2.5,204.4,17484.3,1,2007,98022
2014-11-24,294725000,4,2.5,296.4,737.7,2,2005,98038
2014-12-23,109975000,3,1.5,111.5,780.8,1,1964,98188
